P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,price
2406.0,0.5149626,0.0045719,0.0482128,0.0462725,0.9413965,0.0,0.862363,0.0048721,0.0243605,0.0497685,0.0048721,0.9914738,0.1643519,0.1194969,0.4285714,65700.0
376.0,0.4574468,0.1542553,0.1808511,0.1764706,0.8776596,0.0,0.704698,0.0067114,0.0134228,0.1235294,0.1677852,0.9865772,0.4,0.0625,0.3333333,17000.0
173.0,0.4450867,0.0,0.2890173,0.3125,0.7687861,0.0,0.5517241,0.0,0.0114943,0.2018349,0.0,1.0,0.3302752,0.0625,1.0,14999.0
1273.0,0.4673998,0.0,0.197172,0.1548673,0.8397486,0.034564,0.7066381,0.006424,0.0364026,0.0697211,0.0,0.9957173,0.1932271,0.1698113,0.8571429,23600.0
2533.0,0.4978287,0.0343466,0.0986972,0.0534591,0.8097118,0.0027635,0.671414,0.0050865,0.0956256,0.0428432,0.0325534,0.9735504,0.2444012,0.077951,0.4,127000.0
1296.0,0.5146605,0.0,0.1396605,0.0556439,0.9290123,0.0,0.843299,0.0082474,0.0206186,0.2750374,0.0,0.9979381,0.0971599,0.1071429,0.3333333,63700.0
1539.0,0.4437947,0.0045484,0.1975309,0.1565421,0.791423,0.0519818,0.6504854,0.0097087,0.02589,0.0978102,0.0113269,0.9983819,0.3445255,0.1011236,0.4444444,28500.0
213.0,0.5070423,0.1220657,0.0938967,0.0761905,0.9530516,0.0,0.8732394,0.0,0.0140845,0.1125,0.1126761,1.0,0.1125,0.1111111,0.0,46500.0
497.0,0.4708249,0.0,0.249497,0.1939163,0.8309859,0.0885312,0.7732558,0.0,0.005814,0.0851064,0.0,1.0,0.1702128,0.125,1.0,14999.0
6586.0,0.4652293,0.0832068,0.1655026,0.1433844,0.823717,0.0516247,0.6857981,0.0029326,0.0209468,0.1484124,0.0816925,0.9522413,0.3642526,0.1417582,0.7627119,20100.0
91.0,0.4725275,0.0,0.1868132,0.2083333,0.8131868,0.0,0.627907,0.0,0.0232558,0.0444444,0.0,1.0,0.4,0.1428571,0.0,14999.0
3343.0,0.4732276,0.0053844,0.169309,0.1402612,0.7992821,0.0,0.6088795,0.0042283,0.0613108,0.0470114,0.0042283,0.9943622,0.3431833,0.0538674,1.0,53200.0
341.0,0.5454545,0.0322581,0.1143695,0.0709677,0.7419355,0.1788856,0.7821782,0.0,0.049505,0.2230769,0.019802,0.970297,0.2076923,0.0526316,0.8888889,40000.0
1008.0,0.5009921,0.0009921,0.0962302,0.0516899,0.8521825,0.0,0.7057221,0.0054496,0.0899183,0.0825,0.0,0.9945504,0.36,0.0481928,0.0588235,49900.0
1753.0,0.4420993,0.4318311,0.1979464,0.1830266,0.8277239,0.040502,0.665109,0.0031153,0.017134,0.0957746,0.364486,0.9984424,0.3211268,0.1318681,0.8,20500.0
384.0,0.4375,0.0,0.2864583,0.212963,0.7265625,0.0989583,0.5921053,0.0131579,0.0328947,0.1314286,0.0,1.0,0.4571429,0.0434783,1.0,25000.0
1835.0,0.4626703,0.0,0.1967302,0.1551724,0.8441417,0.0,0.6716418,0.0037313,0.0223881,0.0705202,0.0,0.9987562,0.265896,0.0362903,0.3333333,33600.0
1322.0,0.4848714,0.0,0.1164902,0.0763583,0.9024206,0.0,0.7584746,0.0042373,0.0211864,0.1433757,0.0,0.7648305,0.3411978,0.1320755,0.875,28200.0
17350.0,0.4769452,0.0329107,0.2992507,0.157686,0.7642651,0.0112392,0.606603,0.0048373,0.065546,0.1783585,0.0228565,0.9798041,0.4566773,0.0504309,0.4636872,65400.0
2713.0,0.4729082,0.0003686,0.2307409,0.1524476,0.7747881,0.0611869,0.6309205,0.0017873,0.0241287,0.0983078,0.0,0.9928508,0.3521354,0.0584112,0.3333333,35700.0
185.0,0.4864865,0.0,0.2756757,0.1894737,0.8594595,0.0,0.691358,0.0,0.0123457,0.1473684,0.0,1.0,0.2631579,0.1111111,1.0,14999.0
2573.0,0.4485037,0.5137971,0.1830548,0.1698379,0.8495919,0.0299262,0.6941176,0.0010695,0.0245989,0.115421,0.4534759,0.9903743,0.3576159,0.1598639,0.375,26000.0
283.0,0.4946996,0.5265018,0.0742049,0.0979021,0.9293286,0.0,0.7701149,0.0,0.0,0.0333333,0.5057471,0.9655172,0.2111111,0.0769231,0.0,37200.0
1419.0,0.4411557,0.0021142,0.2621564,0.2181589,0.794926,0.0993658,0.7330754,0.0019342,0.0174081,0.0189753,0.0019342,1.0,0.1593928,0.0721649,0.0,32200.0
69.0,0.6811594,0.0,0.0,0.0,0.5362319,0.3768116,0.8235294,0.0588235,0.0588235,0.15,0.0,1.0,0.9,0.0588235,0.0,0.0
78.0,0.5384615,0.0,0.1282051,0.0833333,0.9358974,0.0,0.8,0.0,0.0,0.21875,0.0,1.0,0.09375,0.5,1.0,14999.0
297.0,0.5218855,0.0,0.1245791,0.1478873,0.8484848,0.0,0.6896552,0.0,0.0689655,0.0866142,0.0,1.0,0.1811024,0.0909091,0.8,54200.0
1929.0,0.4779679,0.0005184,0.1586314,0.1201589,0.9222395,0.0,0.8044077,0.0013774,0.0096419,0.0947631,0.0,0.9986226,0.255611,0.0769231,0.6315789,40300.0
2854.0,0.4583041,0.3889278,0.2316048,0.1843467,0.8573931,0.0133146,0.6847729,0.0017809,0.0124666,0.1073132,0.3374889,0.9991095,0.2861685,0.1486068,0.7142857,20300.0
2904.0,0.464876,0.0327135,0.1856061,0.1383526,0.8722452,0.0,0.7057357,0.0041563,0.0091438,0.0724749,0.0299252,0.9958437,0.3585197,0.0933014,0.5,27400.0
3690.0,0.4669377,0.0154472,0.2119241,0.1703101,0.8116531,0.0395664,0.6624246,0.0013396,0.0281313,0.1631166,0.0140656,0.9383791,0.3318386,0.1268191,0.7540984,22900.0
4321.0,0.4566073,0.1858366,0.239065,0.2052811,0.8197177,0.0386485,0.6678466,0.0017699,0.020059,0.1153445,0.1663717,0.960472,0.3350731,0.109462,0.4791667,24800.0
333.0,0.5255255,0.0,0.2102102,0.1139241,0.8798799,0.0,0.75,0.0,0.0454545,0.1538462,0.0,1.0,0.2692308,0.0555556,1.0,14999.0
117.0,0.4957265,0.0,0.2564103,0.1355932,0.8632479,0.0,0.68,0.0,0.0,0.1071429,0.0,1.0,0.2678571,0.2,1.0,14999.0
11403.0,0.4948698,0.0667368,0.0841884,0.0758681,0.8612646,0.0105235,0.7296683,0.0036347,0.0527033,0.1243286,0.0661063,0.9904589,0.3600557,0.0488372,0.2786885,55900.0
587.0,0.5093697,0.0,0.1073254,0.0729167,0.9318569,0.0,0.8095238,0.0,0.0,0.1101695,0.0,0.9857143,0.2754237,0.1282051,0.5,32100.0
463.0,0.4902808,0.0064795,0.1144708,0.0889831,0.8855292,0.0,0.7289157,0.0120482,0.0180723,0.0514286,0.0,1.0,0.1542857,0.0526316,0.0,33800.0
1138.0,0.5043937,0.0,0.1045694,0.0780142,0.900703,0.0,0.7729469,0.0072464,0.0410628,0.3561431,0.0,1.0,0.1944012,0.1126761,0.0,37800.0
60.0,0.55,0.0,0.2166667,0.0740741,0.7833333,0.0,0.5517241,0.0,0.0,0.1212121,0.0,1.0,0.4242424,0.0,0.6666667,14999.0
3354.0,0.4740608,0.0,0.2155635,0.1598639,0.8133572,0.033393,0.6544923,0.0014609,0.0219138,0.111039,0.0,0.9985391,0.3980519,0.0820896,0.5294118,21500.0
4751.0,0.4708482,0.0016839,0.1831193,0.1439936,0.8278257,0.0124184,0.6589304,0.0030272,0.0327952,0.0650943,0.0010091,0.993441,0.2773585,0.0645646,0.4,33300.0
7723.0,0.4836204,0.0167034,0.0600803,0.0448847,0.5694678,0.1718244,0.5310606,0.0022727,0.2034091,0.0340285,0.0132576,0.9723485,0.5506769,0.0453154,0.8,50400.0
2868.0,0.4703626,0.0693863,0.1729428,0.1375905,0.8898187,0.0167364,0.7463698,0.0009681,0.0048403,0.1546645,0.054211,0.7221684,0.3837971,0.2007435,0.75,16500.0
439.0,0.4624146,0.0022779,0.1298405,0.1271186,0.8610478,0.0,0.6918605,0.005814,0.0406977,0.1269036,0.005814,1.0,0.2538071,0.1315789,0.5,36100.0
2683.0,0.4942229,0.002609,0.0715617,0.0501105,0.9314201,0.0,0.8422175,0.0042644,0.0309168,0.0349794,0.0010661,0.9936034,0.1347737,0.1588785,0.4,41800.0
27331.0,0.515605,0.0831656,0.0574073,0.0594456,0.8314734,0.0040613,0.671941,0.010621,0.1109786,0.056351,0.0848597,0.74683,0.6541215,0.1744829,0.2363636,187100.0
8240.0,0.4673544,0.0074029,0.1867718,0.1524265,0.6061893,0.2633495,0.6321185,0.0026576,0.0296128,0.0463432,0.007593,0.9977221,0.2780594,0.056701,0.6111111,34200.0
198.0,0.4444444,0.0,0.1010101,0.0545455,0.9242424,0.0,0.8421053,0.0131579,0.0263158,0.0731707,0.0,0.9868421,0.0853659,0.125,0.3333333,25100.0
450.0,0.4488889,0.0,0.22,0.1451613,0.9,0.0,0.7624309,0.0,0.0110497,0.0163043,0.0,1.0,0.1413043,0.04,0.0,31600.0
2645.0,0.4400756,0.0034026,0.2665406,0.2255233,0.7712665,0.0616257,0.6198347,0.0018365,0.0229568,0.137084,0.0036731,0.9880624,0.3066561,0.0611511,0.75,14999.0
1187.0,0.4818871,0.0,0.1010952,0.1056911,0.904802,0.0,0.767033,0.0,0.0131868,0.1025641,0.0,1.0,0.3491124,0.0588235,0.5,36800.0
3570.0,0.507563,0.0039216,0.1507003,0.0790671,0.9215686,0.0,0.8200935,0.0015576,0.0280374,0.0410754,0.0046729,0.9415888,0.1463779,0.1370968,0.3333333,125800.0
1106.0,0.4611212,0.0018083,0.301085,0.2063758,0.823689,0.0551537,0.6939252,0.0,0.0070093,0.0695652,0.0023364,0.9953271,0.226087,0.1509434,0.4285714,24700.0
7146.0,0.5184719,0.0040582,0.0573748,0.0520198,0.9743913,0.0,0.9194673,0.0019023,0.0177552,0.0442424,0.005707,0.1794547,0.569697,0.5007013,0.7894737,82400.0
6163.0,0.4301477,0.004381,0.6921954,0.3001139,0.7312997,0.0540321,0.6236658,0.0018298,0.0247027,0.1147408,0.0039646,0.9810918,0.2848272,0.0535714,0.5777778,36000.0
1728.0,0.4965278,0.0445602,0.0804398,0.0574713,0.9039352,0.0,0.7839196,0.0050251,0.0519263,0.1731302,0.041876,0.9899497,0.1759003,0.1084337,0.5454545,84400.0
77671.0,0.488844,0.0127718,0.1389064,0.0925898,0.838318,0.0323544,0.7142961,0.0044506,0.0581829,0.0389805,0.0075985,0.69653,0.4014187,0.1338697,0.3031915,169900.0
52.0,0.4423077,0.0,0.1538462,0.1724138,0.8653846,0.0,0.6818182,0.0,0.0,0.2413793,0.0,1.0,0.4827586,0.0,0.0,15600.0
279.0,0.4982079,0.2222222,0.0824373,0.05,0.9139785,0.0,0.7757009,0.0,0.0,0.1229508,0.2336449,0.9439252,0.442623,0.0545455,0.0,51300.0
279.0,0.4408602,0.0071685,0.2580645,0.1282051,0.8243728,0.0,0.6525424,0.0084746,0.059322,0.0852713,0.0084746,1.0,0.2635659,0.0857143,0.0,132100.0
281.0,0.4946619,0.0071174,0.1565836,0.1126761,0.8469751,0.0,0.7207207,0.018018,0.036036,0.0176991,0.009009,1.0,0.1769912,0.1428571,0.0,30500.0
54718.0,0.4398918,0.0309953,0.1539895,0.1052924,0.6426953,0.0353631,0.4799852,0.0019296,0.1332266,0.0392853,0.0230734,0.9777066,0.4965093,0.036155,0.5828877,281100.0
1151.0,0.4995656,0.0,0.1954822,0.1284722,0.85404,0.0095569,0.6897321,0.0044643,0.0334821,0.026087,0.0,1.0,0.2217391,0.0097087,0.3333333,48500.0
1078.0,0.4944341,0.0018553,0.1437848,0.0678899,0.8571429,0.0,0.7156627,0.0048193,0.0650602,0.037123,0.0024096,0.9975904,0.4037123,0.1290323,0.0,67700.0
295.0,0.4779661,0.0,0.1186441,0.0974026,0.8779661,0.0,0.7272727,0.0090909,0.0363636,0.1269841,0.0,1.0,0.1666667,0.16,0.75,35000.0
2004.0,0.4810379,0.0,0.1247505,0.0826923,0.8902196,0.0,0.75,0.0040323,0.0362903,0.0350195,0.0,1.0,0.2542153,0.0738916,0.0,55400.0
15026.0,0.4594703,0.0128444,0.17117,0.1466388,0.753627,0.0837215,0.6416175,0.0025274,0.0419545,0.0842463,0.0107835,0.9954507,0.2976393,0.0642202,0.5959596,33200.0
4908.0,0.4580277,0.0075387,0.3031785,0.2022556,0.8351671,0.0209861,0.6826259,0.0029615,0.0222113,0.0637708,0.0069102,0.9871668,0.3738447,0.018732,0.7096774,91900.0
3423.0,0.5054046,0.0014607,0.1300029,0.0909628,0.8933684,0.0011686,0.7429022,0.0023659,0.0205047,0.0824891,0.0,0.9652997,0.3596237,0.136253,0.4210526,52500.0
1631.0,0.4733292,0.0079706,0.1410178,0.1117579,0.8841202,0.0,0.7334437,0.0066225,0.0331126,0.1104566,0.0066225,0.9089404,0.3578792,0.185654,0.5,61000.0
1100.0,0.4663636,0.0009091,0.2263636,0.1396934,0.77,0.0,0.6038462,0.0,0.0730769,0.3324775,0.0,1.0,0.2169448,0.03125,0.7222222,145600.0
1109.0,0.4192967,0.1027953,0.3273219,0.2965839,0.7249775,0.1064022,0.627409,0.0021413,0.0278373,0.1019231,0.0835118,0.993576,0.2615385,0.0447761,0.6,71600.0
23706.0,0.4490424,0.044166,0.2234455,0.1797718,0.7849068,0.0276723,0.6137736,0.0025326,0.035262,0.1019158,0.0362361,0.9962011,0.3037355,0.0641641,0.6223776,28100.0
253.0,0.4782609,0.1778656,0.2964427,0.1742424,0.8418972,0.0,0.6470588,0.0,0.0392157,0.1774194,0.1960784,1.0,0.3790323,0.1904762,0.6666667,14999.0
1485.0,0.4572391,0.0006734,0.2276094,0.1662531,0.840404,0.0,0.6449045,0.0,0.022293,0.04414,0.0,1.0,0.304414,0.0406977,0.6666667,31900.0
4123.0,0.4950279,0.0050934,0.0836769,0.0677233,0.933301,0.0,0.8302557,0.0028409,0.0198864,0.058194,0.0028409,0.9978693,0.1498328,0.1176471,0.4285714,32000.0
451.0,0.4944568,0.0,0.0953437,0.0526316,0.8691796,0.0,0.73125,0.01875,0.075,0.047619,0.0,0.98125,0.3511905,0.057971,0.0,47000.0
12113.0,0.4879881,0.0083381,0.1371254,0.0935182,0.946834,0.0,0.8633796,0.0010272,0.0202876,0.0218538,0.0069337,0.9797124,0.0668174,0.1467181,0.65,172300.0
2345.0,0.4264392,0.6469083,0.1799574,0.1620818,0.8840085,0.0085288,0.7195829,0.0,0.0115875,0.0991649,0.608343,0.9988413,0.2484342,0.1286765,0.625,31300.0
911.0,0.4829857,0.0,0.1679473,0.1571125,0.8518112,0.0,0.6884817,0.0078534,0.0235602,0.0567901,0.0,0.9973822,0.2592593,0.0967742,0.5,29000.0
892.0,0.4988789,0.0,0.1188341,0.0917226,0.9013453,0.0,0.7837838,0.003003,0.033033,0.0291545,0.0,0.996997,0.1574344,0.0882353,0.0,49100.0
329.0,0.4772036,0.1306991,0.1489362,0.2034884,0.9088146,0.0,0.7521368,0.0,0.008547,0.2352941,0.1196581,0.982906,0.2679739,0.2142857,1.0,14999.0
1027.0,0.503408,0.0009737,0.1499513,0.0823529,0.8597858,0.0,0.6908213,0.0024155,0.0362319,0.4169014,0.0,0.9951691,0.228169,0.1052632,0.75,58200.0
7860.0,0.4706107,0.0044529,0.1964377,0.1307378,0.8716285,0.0,0.7103879,0.0029586,0.0338593,0.0355105,0.0029586,0.9947403,0.192454,0.042042,0.48,98000.0
1040.0,0.4403846,0.0009615,0.2682692,0.257732,0.6855769,0.0807692,0.5252101,0.0,0.0357143,0.3131313,0.0,0.9831933,0.4011544,0.0368098,0.4545455,54300.0
411.0,0.4549878,0.0,0.1946472,0.1517857,0.8880779,0.0,0.7300613,0.0,0.0122699,0.1236559,0.0,1.0,0.2795699,0.1515152,1.0,14999.0
4648.0,0.475043,0.0017212,0.1876076,0.1459016,0.8242255,0.035284,0.6908186,0.0044248,0.0392699,0.0284793,0.0005531,0.9811947,0.2724342,0.0469136,0.4,44500.0
79.0,0.5822785,0.0,0.0886076,0.0909091,0.7848101,0.0,0.5517241,0.0,0.137931,0.4821429,0.0,1.0,0.75,0.1,1.0,14999.0
147.0,0.4693878,0.1904762,0.1360544,0.1153846,0.8979592,0.0,0.7368421,0.0,0.0,0.173913,0.1754386,1.0,0.2028986,0.125,0.0,31900.0
1942.0,0.4917611,0.0267765,0.0782698,0.0587639,0.9212152,0.0,0.8209169,0.004298,0.0329513,0.0264993,0.02149,0.9928367,0.1422594,0.1238938,0.5,62100.0
3303.0,0.4816833,0.0063579,0.164396,0.0788551,0.9173479,0.0021193,0.8151919,0.0023493,0.018794,0.1088625,0.0054816,0.981206,0.1130495,0.1209677,0.2413793,98300.0
1588.0,0.4918136,0.0037783,0.1889169,0.0570012,0.9395466,0.0,0.870915,0.0,0.0245098,0.0892857,0.001634,0.995098,0.0357143,0.1818182,0.25,191500.0
451.0,0.5033259,0.0,0.2039911,0.1741071,0.8115299,0.0,0.6161616,0.0,0.030303,0.0526316,0.0,0.9949495,0.277512,0.027027,1.0,32400.0
2413.0,0.4641525,0.0008288,0.3535019,0.2034029,0.772068,0.0,0.5861782,0.0016653,0.0374688,0.8010601,0.0,0.9925062,0.2270996,0.0555556,0.9189189,186000.0
9727.0,0.4978925,0.0302251,0.1158631,0.0614251,0.8630616,0.0072993,0.724953,0.0010744,0.0545259,0.035742,0.0314263,0.9948966,0.2206682,0.0198537,0.1111111,130100.0
72388.0,0.4892109,0.203542,0.0662403,0.0584178,0.9206913,0.0009394,0.8032248,0.0077194,0.0394647,0.0815154,0.1977344,0.7604257,0.3078117,0.2170732,0.2489362,100700.0
1286.0,0.4564541,0.0085537,0.2013997,0.1816881,0.7993779,0.007776,0.5855856,0.0,0.0252252,0.0946166,0.0072072,1.0,0.411093,0.0507614,0.8571429,29700.0
1410.0,0.4617021,0.012766,0.1631206,0.1422925,0.8765957,0.0,0.7285714,0.0107143,0.0214286,0.1654247,0.0089286,0.9964286,0.2995529,0.1193182,0.7857143,25500.0
263.0,0.513308,0.0,0.0228137,0.0390625,0.9771863,0.0,0.9210526,0.0,0.0,0.025641,0.0,1.0,0.0128205,0.125,0.0,56900.0
163.0,0.4662577,0.0,0.1595092,0.0804598,0.8711656,0.0,0.7301587,0.0,0.047619,0.015625,0.0,0.984127,0.203125,0.2857143,0.0,19800.0
2015.0,0.466005,0.0094293,0.1895782,0.133829,0.8426799,0.0342432,0.7051282,0.0012821,0.0205128,0.0758294,0.0064103,0.9769231,0.3033175,0.0826772,0.8,34800.0
177.0,0.4689266,0.0,0.2146893,0.0851064,0.8813559,0.0,0.7424242,0.0151515,0.030303,0.2235294,0.0,1.0,0.1882353,0.4,1.0,14999.0
1791.0,0.4399777,0.0,0.1072027,0.0977069,0.8994975,0.0,0.7592068,0.0014164,0.0113314,0.1186017,0.0,0.9971671,0.3632959,0.092511,0.8181818,33700.0
1945.0,0.4802057,0.0010283,0.1650386,0.1394659,0.8688946,0.0,0.6998723,0.0038314,0.0166028,0.1010333,0.0012771,0.9948914,0.358209,0.1097561,0.9375,15900.0
33.0,0.5151515,0.0,0.0909091,0.125,0.9090909,0.0,0.7272727,0.0,0.0,0.2142857,0.0,1.0,0.2857143,0.5,1.0,14999.0
9801.0,0.4986226,0.1773288,0.0823385,0.0785511,0.9042955,0.0122436,0.7816055,0.0038999,0.0324992,0.1088908,0.1774456,0.6077348,0.4755285,0.2234273,0.6315789,34700.0
565.0,0.479646,0.099115,0.240708,0.1802721,0.8707965,0.0,0.6982759,0.0,0.012931,0.1178707,0.0818966,0.9956897,0.2205323,0.0882353,1.0,14999.0
9587.0,0.4688641,0.072494,0.1506206,0.1031029,0.8555335,0.0036508,0.7001503,0.0007515,0.0325651,0.0553715,0.0571142,0.9646794,0.4029815,0.0623529,0.4769231,237400.0
1127.0,0.4516415,0.1109139,0.2617569,0.2491909,0.8056788,0.0514641,0.6547884,0.0,0.0066815,0.1264591,0.0957684,0.9955457,0.3385214,0.1363636,0.7142857,27400.0
16410.0,0.4439976,0.4872029,0.1868373,0.1691144,0.8271176,0.0201097,0.6525657,0.0033598,0.0274893,0.1291395,0.4234881,0.9943494,0.3211863,0.1241148,0.7037037,22700.0
68.0,0.5,0.0,0.1617647,0.0882353,0.8823529,0.0,0.7307692,0.0,0.0384615,0.1612903,0.0,1.0,0.1612903,0.1666667,0.0,14999.0
1684.0,0.4495249,0.067696,0.304038,0.2459547,0.8004751,0.0469121,0.6532594,0.001387,0.0083218,0.0964912,0.0540915,0.9889043,0.3045113,0.0677083,0.5294118,32500.0
2124.0,0.5009416,0.0009416,0.0951036,0.0603774,0.9322034,0.0,0.8358413,0.0068399,0.0218878,0.0368906,0.0,0.998632,0.2121212,0.1156069,0.25,41500.0
2404.0,0.4513311,0.3585691,0.1772047,0.1493556,0.8569052,0.0191348,0.691048,0.0,0.0141921,0.1063415,0.3351528,0.9934498,0.3063415,0.1164384,0.8571429,23100.0
307.0,0.4788274,0.0,0.1693811,0.10625,0.8762215,0.0065147,0.7413793,0.0086207,0.0258621,0.1145038,0.0,0.9913793,0.1679389,0.0952381,1.0,30100.0
570.0,0.5157895,0.0,0.0912281,0.0688406,0.9350877,0.0,0.8135593,0.0,0.0169492,0.5775656,0.0,0.9943503,0.4940334,0.3571429,1.0,38400.0
418.0,0.4880383,0.0119617,0.2272727,0.1728972,0.8397129,0.0,0.6574586,0.0,0.0220994,0.037234,0.0110497,1.0,0.2553191,0.0517241,1.0,26500.0
2556.0,0.5790297,0.1165884,0.0015649,0.0046468,0.7985133,0.1944444,0.9751938,0.0,0.0031008,0.0212443,0.1116279,0.8852713,0.2291351,0.119403,0.0,41300.0
7731.0,0.4862243,0.058854,0.091062,0.077291,0.8703919,0.0147458,0.7477829,0.0049663,0.0482441,0.052437,0.0599503,0.9914863,0.3089076,0.0528905,0.5263158,66100.0
1114.0,0.4883303,0.008079,0.1032316,0.0649123,0.9245961,0.0,0.8121693,0.005291,0.0238095,0.0502513,0.0026455,0.994709,0.2336683,0.0547945,0.8571429,29300.0
321.0,0.517134,0.0,0.1401869,0.0516129,0.9127726,0.0,0.7747748,0.009009,0.027027,0.0901639,0.0,1.0,0.2213115,0.4,1.0,15600.0
397.0,0.4584383,0.0,0.2493703,0.1767442,0.836272,0.0,0.6628571,0.0,0.0228571,0.1071429,0.0,1.0,0.1785714,0.0769231,0.5714286,18000.0
74.0,0.5135135,0.0,0.1891892,0.0833333,0.972973,0.0,0.9259259,0.0,0.0,0.1,0.0,1.0,0.3666667,0.1666667,1.0,14999.0
55362.0,0.495412,0.0138001,0.1105271,0.082155,0.9335104,0.0021676,0.8425905,0.0027772,0.0284937,0.0251245,0.013497,0.9887247,0.1106238,0.121022,0.128866,88000.0
324.0,0.4845679,0.1975309,0.1759259,0.0958084,0.9506173,0.0,0.8648649,0.0,0.009009,0.1461538,0.1441441,1.0,0.2307692,0.1818182,1.0,25600.0
897.0,0.4336678,0.0033445,0.238573,0.230315,0.7915273,0.0880713,0.673913,0.0,0.0093168,0.0359281,0.0,1.0,0.251497,0.0574713,0.0,54400.0
4128.0,0.4636628,0.1247578,0.1906492,0.1684734,0.7659884,0.0583818,0.6179275,0.0076287,0.058487,0.1390257,0.1036236,0.9326128,0.4356869,0.0697115,0.7142857,66200.0
4983.0,0.4760185,0.0034116,0.180012,0.1451551,0.8181818,0.0266907,0.6619443,0.0024426,0.0302882,0.1326271,0.0029311,0.951148,0.3182203,0.0922619,0.7142857,24500.0
1671.0,0.4931179,0.0035907,0.059246,0.0495868,0.9204069,0.0317175,0.8541667,0.0046296,0.0208333,0.1787072,0.0023148,0.2407407,0.7205323,0.2848485,0.5,22600.0
5698.0,0.4454194,0.0,0.8025623,0.2322785,0.8237978,0.0,0.7064417,0.0,0.0144172,0.2327606,0.0,0.9966258,0.6773358,0.0,0.4752475,54500.0
375.0,0.52,0.0,0.1653333,0.1277778,0.8693333,0.0,0.6866667,0.0,0.0133333,0.1428571,0.0,1.0,0.3371429,0.0,1.0,21300.0
1552.0,0.4729381,0.0025773,0.3356959,0.2738386,0.7287371,0.0541237,0.5462185,0.0014006,0.0140056,0.1217712,0.0028011,0.9887955,0.3431734,0.0116959,1.0,14999.0
7119.0,0.4569462,0.0806293,0.1952521,0.1769271,0.8258182,0.025144,0.6666667,0.0020471,0.0232003,0.093692,0.0723303,0.9965882,0.3766234,0.0749376,0.6666667,24300.0
815.0,0.4319018,0.002454,0.390184,0.2894168,0.7472393,0.0638037,0.5907859,0.0,0.0081301,0.1458333,0.00271,0.9864499,0.2824074,0.0632911,1.0,14999.0
1931.0,0.4769549,0.0056965,0.2392543,0.1267327,0.9036769,0.0248576,0.8203018,0.0,0.0096022,0.028,0.0082305,0.994513,0.12,0.0681818,1.0,46800.0
268.0,0.4813433,0.0,0.2052239,0.1438849,0.7835821,0.0,0.5701754,0.0087719,0.0614035,0.0578512,0.0,0.9912281,0.3471074,0.1282051,0.0,18600.0
7018.0,0.4766315,0.0185238,0.1453406,0.106997,0.8583642,0.0272157,0.7504851,0.000388,0.0496702,0.0553519,0.0151339,0.9712844,0.2122434,0.0601002,0.8292683,189300.0
2341.0,0.4852627,0.0281931,0.1208885,0.0738589,0.9000427,0.0,0.7685749,0.0048721,0.0426309,0.0442375,0.0280146,0.9939099,0.2549476,0.0652174,0.375,81700.0
675.0,0.4992593,0.0,0.2044444,0.1538462,0.8755556,0.0296296,0.7619048,0.0,0.015873,0.1310345,0.0,0.9880952,0.1206897,0.0740741,0.8,18000.0
12576.0,0.4602417,0.0034987,0.223521,0.1554213,0.761848,0.014631,0.5837818,0.0062792,0.0660208,0.0329632,0.0025117,0.9806243,0.4750173,0.0424663,0.2580645,57200.0
8361.0,0.499103,0.0066978,0.090659,0.07617,0.9223777,0.0047841,0.7949827,0.0038927,0.0371972,0.0261163,0.0069204,0.5367647,0.4978939,0.2804391,0.2727273,153600.0
1405.0,0.4619217,0.0007117,0.2996441,0.1785714,0.6754448,0.0,0.5216837,0.002551,0.0880102,0.6527901,0.0012755,0.9553571,0.5150576,0.0025063,0.2333333,85300.0
11668.0,0.4929722,0.0019712,0.0651354,0.0348208,0.9670895,0.0,0.8990883,0.0025149,0.0122603,0.0176035,0.0018862,0.9861679,0.1117974,0.228169,0.5714286,65500.0
96086.0,0.4905709,0.0853714,0.0869742,0.0688676,0.9070728,0.0046313,0.799475,0.0050505,0.0538278,0.0326562,0.0879187,0.7197634,0.335144,0.1810027,0.228972,170500.0
490.0,0.4510204,0.0061224,0.1367347,0.1412639,0.8102041,0.0,0.6046512,0.0046512,0.0372093,0.0772532,0.0046512,1.0,0.3218884,0.0697674,1.0,23300.0
5311.0,0.4507626,0.0178874,0.1854641,0.1669523,0.8254566,0.0225946,0.6702375,0.0069865,0.0312063,0.05084,0.021891,0.993945,0.3404067,0.0798122,0.3428571,28900.0
1739.0,0.4882116,0.0,0.1742381,0.1258427,0.8706153,0.0,0.7095851,0.0014306,0.0300429,0.0424658,0.0,0.9985694,0.2260274,0.0872483,0.0,30400.0
2978.0,0.480188,0.0043653,0.1705843,0.130491,0.825722,0.0013432,0.6496,0.004,0.0488,0.0650711,0.0048,0.9992,0.3268512,0.0637066,1.0,47400.0
161.0,0.515528,0.0,0.1304348,0.1410256,0.8819876,0.0,0.7540984,0.0163934,0.0163934,0.0615385,0.0,1.0,0.2923077,0.2142857,0.0,20500.0
163.0,0.4355828,0.0122699,0.1288344,0.1413043,0.9325153,0.0,0.8070175,0.0,0.0,0.05,0.0,0.9824561,0.2333333,0.2,0.5,22500.0
