X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
0.335,0.548,0.763,0.806,0.321,0.997,0.514,0.8,0.627,0.114,16.41
0.234,0.338,0.944,0.196,0.091,0.74,0.205,0.835,0.557,0.01,9.285
0.917,0.945,0.395,0.058,0.996,0.403,0.1,0.479,0.855,0.141,10.745
0.415,0.711,0.834,0.617,0.203,0.553,0.585,0.396,0.603,0.838,16.772
0.363,0.803,0.24,0.71,0.588,0.253,0.659,0.261,0.046,0.704,19.92
0.245,0.986,0.591,0.648,0.14,0.528,0.811,0.968,0.464,0.094,14.048
0.711,0.722,0.771,0.554,0.505,0.563,0.443,0.252,0.128,0.866,21.508
0.198,0.896,0.625,0.709,0.983,0.161,0.39,0.003,0.183,0.531,17.709
0.201,0.441,0.487,0.26,0.805,0.645,0.534,0.825,0.662,0.045,10.025
0.566,0.879,0.912,0.832,0.802,0.93,0.966,0.622,0.663,0.024,24.823
0.859,0.757,0.508,0.217,0.991,0.599,0.444,0.261,0.427,0.601,19.068
0.37,0.921,0.445,0.528,0.239,0.267,0.242,0.412,0.513,0.022,15.722
0.961,0.136,0.748,0.028,0.21,0.371,0.833,0.353,0.73,0.891,5.613
0.77,0.194,0.626,0.685,0.994,0.04,0.868,0.299,0.367,0.443,16.616
0.967,0.315,0.488,0.219,0.721,0.412,0.114,0.302,0.745,0.839,15.827
0.367,0.431,0.084,0.707,0.185,0.174,0.801,0.242,0.741,0.263,15.808
0.65,0.379,0.724,0.461,0.278,0.016,0.637,0.204,0.461,0.068,13.969
0.307,0.007,0.791,0.084,0.626,0.127,0.577,0.987,0.826,0.123,4.77
0.79,0.615,0.844,0.413,0.267,0.276,0.464,0.28,0.17,0.196,16.29
0.913,0.526,0.318,0.936,0.834,0.15,0.608,0.998,0.287,0.867,24.607
0.387,0.684,0.927,0.554,0.635,0.654,0.509,0.281,0.434,0.578,19.52
0.575,0.377,0.372,0.202,0.844,0.052,0.296,0.437,0.787,0.743,14.317
0.9,0.585,0.88,0.796,0.802,0.757,0.058,0.318,0.889,0.199,25.61
0.867,0.207,0.817,0.21,0.014,0.639,0.768,0.051,0.326,0.747,8.704
0.475,0.23,0.271,0.398,0.814,0.071,0.374,0.006,0.03,0.272,10.953
0.971,0.585,0.585,0.422,0.42,0.257,0.73,0.641,0.824,0.603,16.538
0.415,0.505,0.992,0.298,0.86,0.381,0.077,0.975,0.866,0.694,17.524
0.27,0.692,0.703,0.631,0.833,0.411,0.078,0.659,0.351,0.19,17.566
0.426,0.255,0.425,0.611,0.929,0.873,0.174,0.223,0.31,0.648,15.028
0.649,0.752,0.805,0.147,0.581,0.027,0.627,0.335,0.173,0.696,15.663
0.938,0.975,0.497,0.44,0.942,0.655,0.375,0.54,0.222,0.928,9.905
0.372,0.927,0.24,0.714,0.934,0.006,0.689,0.241,0.178,0.123,22.291
0.655,0.561,0.303,0.26,0.718,0.174,0.736,0.936,0.262,0.695,14.391
0.374,0.142,0.019,0.54,0.404,0.321,0.361,0.931,0.098,0.9,13.22
0.219,0.775,0.226,0.995,0.919,0.988,0.799,0.463,0.955,0.02,19.711
0.599,0.586,0.027,0.377,0.053,0.051,0.963,0.693,0.413,0.948,16.867
0.134,0.47,0.186,0.115,0.229,0.535,0.402,0.347,0.43,0.825,6.746
0.419,0.939,0.297,0.599,0.025,0.966,0.825,0.052,0.394,0.692,17.665
0.229,0.657,0.5,0.925,0.428,0.343,0.131,0.623,0.797,0.314,16.628
0.077,0.222,0.616,0.389,0.042,0.45,0.396,0.044,0.812,0.463,4.063
0.502,0.067,0.701,0.686,0.276,0.213,0.225,0.851,0.524,0.861,10.056
0.682,0.406,0.062,0.217,0.168,0.802,0.375,0.229,0.887,0.424,14.314
0.254,0.792,0.048,0.735,0.368,0.866,0.194,0.605,0.954,0.667,18.327
0.849,0.631,0.439,0.022,0.879,0.058,0.667,0.857,0.422,0.885,12.677
0.845,0.141,0.658,0.178,0.251,0.519,0.648,0.332,0.587,0.334,8.257
0.219,0.901,0.725,0.714,0.69,0.178,0.631,0.268,0.833,0.506,17.977
0.964,0.876,0.341,0.439,0.313,0.117,0.4,0.66,0.327,0.656,9.91
0.496,0.845,0.434,0.122,0.512,0.533,0.89,0.622,0.851,0.644,12.482
0.762,0.994,0.102,0.405,0.347,0.982,0.102,0.939,0.517,0.843,14.714
0.537,0.218,0.553,0.886,0.123,0.357,0.852,0.427,0.798,0.31,14.441
0.303,0.148,0.759,0.173,0.029,0.493,0.011,0.778,0.932,0.175,5.882
0.043,0.429,0.783,0.007,0.563,0.52,0.735,0.008,0.887,0.887,4.59
0.434,0.897,0.547,0.542,0.548,0.55,0.046,0.841,0.35,0.084,16.495
0.958,0.933,0.434,0.995,0.058,0.159,0.611,0.98,0.959,0.506,14.747
0.384,0.958,0.26,0.616,0.905,0.246,0.888,0.153,0.149,0.344,21.381
0.066,0.576,0.199,0.317,0.636,0.033,0.831,0.004,0.888,0.618,9.135
0.744,0.913,0.376,0.524,0.342,0.519,0.021,0.612,0.749,0.159,15.906
0.332,0.143,0.836,0.563,0.98,0.992,0.423,0.007,0.536,0.567,14.37
0.713,0.492,0.32,0.778,0.266,0.919,0.976,0.363,0.253,0.709,16.969
0.203,0.39,0.581,0.493,0.568,0.107,0.643,0.251,0.534,0.353,11.281
0.08,0.927,0.526,0.431,0.725,0.015,0.383,0.388,0.551,0.426,10.722
0.236,0.693,0.89,0.023,0.673,0.294,0.865,0.551,0.708,0.292,10.498
0.112,0.418,0.656,0.726,0.838,0.599,0.096,0.395,0.018,0.066,14.293
0.547,0.36,0.465,0.44,0.435,0.207,0.617,0.012,0.204,0.721,12.4
0.492,0.372,0.682,0.961,0.622,0.289,0.959,0.322,0.368,0.446,20.152
0.713,0.353,0.364,0.818,0.605,0.901,0.392,0.166,0.521,0.514,17.97
0.346,0.479,0.541,0.343,0.681,0.192,0.323,0.001,0.597,0.945,11.327
0.055,0.241,0.162,0.159,0.361,0.601,0.52,0.146,0.085,0.911,5.813
0.015,0.473,0.109,0.935,0.998,0.723,0.095,0.307,0.686,0.701,16.306
0.899,0.812,0.788,0.929,0.88,0.06,0.774,0.063,0.589,0.047,21.556
0.585,0.444,0.657,0.346,0.263,0.62,0.025,0.289,0.676,0.519,11.742
0.691,0.146,0.009,0.391,0.389,0.283,0.251,0.627,0.654,0.189,13.077
0.379,0.701,0.614,0.734,0.569,0.113,0.812,0.039,0.675,0.922,17.822
0.503,0.617,0.362,0.784,0.163,0.574,0.047,0.591,0.062,0.227,16.96
0.093,0.804,0.68,0.725,0.452,0.012,0.516,0.288,0.934,0.661,11.279
0.433,0.538,0.661,0.891,0.216,0.002,0.177,0.992,0.097,0.989,18.896
0.83,0.37,0.793,0.274,0.381,0.294,0.618,0.602,0.901,0.957,14.699
0.702,0.94,0.981,0.974,0.82,0.531,0.696,0.244,0.825,0.796,27.744
0.518,0.393,0.826,0.533,0.831,0.937,0.367,0.617,0.176,0.383,15.947
0.691,0.68,0.34,0.238,0.165,0.749,0.127,0.526,0.653,0.749,13.83
0.487,0.857,0.183,0.705,0.515,0.46,0.901,0.658,0.798,0.932,21.831
0.732,0.436,0.128,0.107,0.319,0.53,0.289,0.738,0.024,0.073,14.655
0.361,0.693,0.684,0.076,0.652,0.431,0.485,0.597,0.932,0.27,11.457
0.977,0.601,0.4,0.173,0.023,0.343,0.816,0.075,0.735,0.651,12.056
0.557,0.912,0.382,0.211,0.202,0.789,0.357,0.361,0.054,0.582,12.562
0.797,0.445,0.451,0.545,0.813,0.324,0.23,0.925,0.481,0.49,18.567
0.362,0.622,0.36,0.845,0.547,0.062,0.198,0.888,0.974,0.114,19.809
0.499,0.093,0.327,0.204,0.9,0.504,0.565,0.079,0.08,0.319,8.781
0.352,0.613,0.686,0.554,0.17,0.653,0.555,0.908,0.838,0.673,14.417
0.297,0.052,0.571,0.915,0.636,0.835,0.225,0.985,0.342,0.091,15.695
0.267,0.971,0.588,0.067,0.523,0.799,0.072,0.884,0.856,0.566,9.973
0.082,0.86,0.695,0.714,0.941,0.622,0.126,0.531,0.755,0.156,14.391
0.715,0.969,0.349,0.771,0.302,0.164,0.797,0.15,0.659,0.411,18.27
0.048,0.4,0.555,0.149,0.749,0.938,0.887,0.388,0.166,0.552,4.615
0.916,0.925,0.342,0.623,0.469,0.809,0.06,0.388,0.524,0.176,12.251
0.538,0.872,0.77,0.857,0.713,0.999,0.136,0.425,0.529,0.459,23.04
0.511,0.366,0.174,0.185,0.024,0.541,0.818,0.29,0.484,0.006,9.683
0.629,0.965,0.577,0.017,0.964,0.928,0.345,0.879,0.226,0.291,14.53
0.123,0.933,0.428,0.453,0.39,0.163,0.084,0.9,0.254,0.85,10.678
0.696,0.522,0.441,0.188,0.237,0.111,0.527,0.902,0.693,0.626,13.955
0.865,0.726,0.149,0.866,0.074,0.889,0.606,0.457,0.295,0.835,22.94
0.074,0.306,0.07,0.24,0.646,0.661,0.854,0.437,0.448,0.172,10.375
0.09,0.003,0.345,0.328,0.247,0.531,0.907,0.139,0.246,0.122,5.251
0.007,0.045,0.257,0.128,0.976,0.237,0.946,0.258,0.234,0.87,6.537
0.904,0.601,0.808,0.295,0.618,0.28,0.845,0.757,0.266,0.501,17.535
0.243,0.64,0.813,0.741,0.845,0.377,0.568,0.086,0.756,0.865,19.399
0.548,0.95,0.43,0.299,0.545,0.715,0.498,0.535,0.704,0.115,16.43
0.584,0.708,0.055,0.623,0.83,0.994,0.515,0.369,0.686,0.002,23.563
0.609,0.81,0.105,0.486,0.382,0.819,0.163,0.546,0.861,0.937,19.698
0.042,0.983,0.153,0.872,0.096,0.75,0.593,0.753,0.793,0.004,10.424
0.283,0.329,0.382,0.593,0.25,0.387,0.035,0.944,0.566,0.953,11.397
0.362,0.361,0.021,0.178,0.572,0.739,0.345,0.617,0.049,0.208,12.378
0.832,0.214,0.001,0.304,0.891,0.561,0.098,0.737,0.291,0.145,17.7
0.428,0.063,0.558,0.702,0.097,0.131,0.865,0.406,0.188,0.633,9.317
0.224,0.155,0.7,0.906,0.009,0.359,0.08,0.73,0.376,0.852,10.634
0.333,0.337,0.732,0.005,0.67,0.553,0.652,0.484,0.596,0.676,7.412
0.82,0.852,0.054,0.64,0.915,0.527,0.002,0.887,0.638,0.829,24.804
0.043,0.682,0.88,0.904,0.826,0.76,0.392,0.376,0.558,0.129,15.793
0.357,0.84,0.802,0.997,0.513,0.988,0.56,0.448,0.771,0.45,21.988
0.782,0.786,0.323,0.274,0.027,0.312,0.148,0.61,0.3,0.396,13.121
0.122,0.275,0.255,0.08,0.887,0.544,0.111,0.016,0.045,0.952,7.408
0.447,0.373,0.164,0.413,0.427,0.274,0.975,0.729,0.314,0.61,14.17
0.434,0.341,0.647,0.654,0.637,0.465,0.622,0.198,0.638,0.856,14.424
0.743,0.839,0.432,0.244,0.209,0.187,0.198,0.032,0.505,0.857,11.974
0.617,0.569,0.706,0.454,0.022,0.527,0.323,0.036,0.987,0.536,14.395
0.348,0.936,0.473,0.461,0.186,0.542,0.176,0.771,0.72,0.886,14.476
0.749,0.014,0.166,0.529,0.825,0.756,0.817,0.464,0.215,0.612,13.629
0.641,0.297,0.837,0.302,0.808,0.865,0.998,0.229,0.856,0.512,14.621
0.488,0.421,0.225,0.664,0.133,0.753,0.639,0.877,0.042,0.001,14.028
0.49,0.185,0.837,0.958,0.967,0.064,0.611,0.019,0.348,0.351,19.831
0.758,0.928,0.286,0.944,0.788,0.881,0.582,0.544,0.286,0.773,21.275
0.375,0.757,0.125,0.533,0.677,0.248,0.928,0.986,0.095,0.095,19.26
0.335,0.898,0.784,0.397,0.626,0.904,0.959,0.017,0.289,0.591,16.158
0.587,0.58,0.686,0.861,0.51,0.826,0.149,0.775,0.902,0.56,21.827
0.482,0.24,0.619,0.66,0.89,0.887,0.392,0.698,0.118,0.509,13.063
0.065,0.519,0.828,0.187,0.857,0.354,0.99,0.823,0.315,0.544,8.002
0.999,0.442,0.354,0.208,0.132,0.316,0.431,0.59,0.931,0.017,13.564
0.914,0.075,0.642,0.287,0.896,0.751,0.899,0.168,0.419,0.769,12.291
0.197,0.495,0.358,0.234,0.049,0.597,0.583,0.958,0.469,0.985,6.55
0.584,0.411,0.377,0.205,0.681,0.418,0.947,0.791,0.369,0.088,11.699
0.141,0.054,0.361,0.414,0.046,0.231,0.684,0.626,0.127,0.668,6.448
0.3,0.098,0.515,0.076,0.117,0.619,0.916,0.512,0.012,0.613,0.847
0.139,0.111,0.752,0.91,0.969,0.524,0.901,0.075,0.674,0.641,16.673
0.506,0.753,0.897,0.228,0.715,0.449,0.785,0.622,0.879,0.71,18.248
0.52,0.609,0.149,0.931,0.371,0.328,0.825,0.61,0.223,0.521,21.153
0.858,0.484,0.307,0.468,0.015,0.225,0.411,0.564,0.847,0.388,13.98
0.284,0.209,0.99,0.992,0.526,0.561,0.166,0.809,0.241,0.695,20.924
0.647,0.292,0.113,0.136,0.373,0.781,0.516,0.181,0.503,0.764,11.239
0.364,0.225,0.247,0.537,0.512,0.178,0.9,0.962,0.26,0.091,10.835
0.303,0.859,0.935,0.415,0.897,0.06,0.832,0.504,0.123,0.059,19.595
0.688,0.27,0.825,0.027,0.762,0.238,0.486,0.71,0.937,0.843,11.65
0.21,0.519,0.029,0.61,0.724,0.515,0.371,0.731,0.575,0.73,18.566
0.38,0.327,0.606,0.575,0.091,0.651,0.971,0.675,0.125,0.785,10.345
0.065,0.585,0.562,0.716,0.759,0.286,0.011,0.178,0.126,0.559,11.645
0.28,0.483,0.71,0.831,0.907,0.758,0.548,0.783,0.876,0.714,16.999
0.893,0.702,0.846,0.619,0.688,0.96,0.62,0.81,0.65,0.74,21.707
0.553,0.175,0.285,0.856,0.303,0.199,0.983,0.72,0.436,0.123,13.91
0.319,0.805,0.913,0.349,0.279,0.865,0.857,0.935,0.736,0.29,14.123
0.551,0.993,0.415,0.845,0.644,0.254,0.018,0.197,0.819,0.48,21.074
0.734,0.796,0.528,0.908,0.836,0.045,0.656,0.59,0.128,0.087,22.929
0.6,0.688,0.55,0.482,0.113,0.903,0.332,0.248,0.963,0.486,17.314
0.964,0.892,0.631,0.585,0.748,0.111,0.534,0.42,0.803,0.254,12.601
0.187,0.186,0.241,0.204,0.587,0.554,0.748,0.186,0.171,0.503,9.435
0.511,0.814,0.309,0.353,0.115,0.05,0.487,0.85,0.199,0.111,14.191
0.448,0.921,0.547,0.774,0.321,0.573,0.203,0.12,0.236,0.906,18.789
0.316,0.64,0.335,0.572,0.096,0.037,0.606,0.035,0.579,0.303,12.838
0.676,0.097,0.827,0.643,0.472,0.199,0.55,0.647,0.236,0.097,12.533
0.652,0.119,0.192,0.581,0.896,0.162,0.302,0.664,0.122,0.075,14.948
0.744,0.629,0.88,0.158,0.349,0.688,0.316,0.347,0.969,0.029,16.236
0.721,0.443,0.599,0.117,0.909,0.287,0.853,0.235,0.023,0.566,16.455
0.089,0.935,0.472,0.782,0.055,0.909,0.735,0.24,0.025,0.096,11.663
0.815,0.892,0.111,0.419,0.402,0.797,0.646,0.661,0.088,0.914,15.536
0.168,0.745,0.547,0.861,0.133,0.867,0.686,0.898,0.029,0.31,12.943
0.773,0.479,0.908,0.79,0.112,0.977,0.665,0.233,0.987,0.543,21.027
0.885,0.489,0.014,0.834,0.65,0.324,0.946,0.666,0.885,0.136,25.558
0.715,0.417,0.02,0.887,0.972,0.04,0.097,0.578,0.224,0.222,26.277
0.283,0.061,0.026,0.433,0.609,0.294,0.077,0.488,0.989,0.97,11.139
0.482,0.822,0.43,0.696,0.901,0.497,0.828,0.521,0.877,0.813,22.873
0.414,0.187,0.994,0.229,0.017,0.342,0.962,0.456,0.132,0.295,9.56
0.328,0.411,0.1,0.935,0.386,0.822,0.464,0.069,0.835,0.458,17.47
0.575,0.799,0.955,0.573,0.144,0.476,0.321,0.816,0.911,0.641,18.522
0.752,0.472,0.8,0.044,0.08,0.082,0.067,0.604,0.326,0.149,10.72
0.629,0.83,0.721,0.067,0.434,0.181,0.897,0.098,0.297,0.566,12.952
0.731,0.838,0.952,0.73,0.801,0.798,0.22,0.767,0.799,0.877,22.958
0.051,0.177,0.336,0.225,0.28,0.506,0.626,0.944,0.642,0.225,2.242
0.991,0.698,0.492,0.943,0.526,0.011,0.466,0.161,0.422,0.016,20.438
0.689,0.003,0.16,0.753,0.381,0.555,0.529,0.954,0.348,0.268,12.539
0.316,0.303,0.839,0.636,0.627,0.844,0.902,0.165,0.413,0.11,14.265
0.135,0.286,0.75,0.82,0.861,0.918,0.69,0.1,0.384,0.666,16.399
0.18,0.007,0.422,0.483,0.87,0.496,0.061,0.914,0.802,0.039,8.253
0.938,0.632,0.66,0.453,0.115,0.203,0.669,0.336,0.022,0.082,14.317
0.831,0.298,0.68,0.255,0.908,0.635,0.176,0.673,0.205,0.497,16.449
0.124,0.458,0.431,0.049,0.806,0.54,0.469,0.002,0.34,0.44,7.148
0.05,0.608,0.943,0.174,0.134,0.555,0.489,0.666,0.682,0.002,6.329
0.942,0.975,0.478,0.015,0.727,0.214,0.8,0.208,0.18,0.636,6.276
0.111,0.667,0.502,0.68,0.469,0.946,0.075,0.344,0.808,0.072,12.555
0.442,0.531,0.92,0.597,0.742,0.131,0.115,0.107,0.027,0.091,18.058
0.644,0.38,0.895,0.994,0.208,0.149,0.489,0.096,0.629,0.085,19.62
0.932,0.867,0.898,0.157,0.383,0.931,0.107,0.117,0.723,0.747,11.358
0.307,0.301,0.621,0.409,0.623,0.432,0.923,0.02,0.213,0.214,10.367
0.93,0.506,0.907,0.579,0.305,0.351,0.137,0.146,0.235,0.504,19.659
0.292,0.636,0.535,0.521,0.654,0.899,0.213,0.238,0.399,0.911,13.028
0.413,0.384,0.457,0.33,0.746,0.123,0.54,0.292,0.19,0.988,13.283
0.629,0.021,0.187,0.708,0.222,0.972,0.15,0.632,0.316,0.211,9.829
0.493,0.723,0.93,0.912,0.451,0.361,0.307,0.69,0.802,0.539,24.37
0.33,0.67,0.502,0.345,0.221,0.669,0.405,0.601,0.815,0.223,11.745
0.973,0.823,0.757,0.823,0.966,0.892,0.009,0.939,0.437,0.032,19.671
0.285,0.629,0.544,0.181,0.389,0.051,0.229,0.887,0.585,0.103,8.029
0.412,0.813,0.658,0.438,0.624,0.775,0.473,0.812,0.037,0.588,17.346
0.884,0.176,0.223,0.574,0.495,0.651,0.245,0.108,0.67,0.719,15.996
0.596,0.53,0.509,0.978,0.519,0.065,0.855,0.779,0.497,0.915,20.394
0.663,0.923,0.203,0.46,0.565,0.332,0.175,0.076,0.251,0.376,20.096
0.674,0.281,0.701,0.248,0.216,0.908,0.392,0.488,0.691,0.235,9.704
0.83,0.713,0.239,0.305,0.594,0.339,0.402,0.989,0.783,0.811,17.906
0.608,0.744,0.574,0.854,0.652,0.587,0.176,0.108,0.414,0.145,21.18
0.562,0.506,0.671,0.922,0.201,0.892,0.345,0.368,0.747,0.716,18.036
0.46,0.979,0.657,0.841,0.41,0.912,0.817,0.829,0.234,0.883,19.642
0.595,0.204,0.49,0.386,0.843,0.243,0.193,0.378,0.695,0.813,12.012
0.031,0.343,0.46,0.86,0.52,0.847,0.503,0.081,0.792,0.299,10.072
0.976,0.259,0.793,0.157,0.359,0.245,0.91,0.716,0.798,0.896,11.198
0.462,0.773,0.308,0.532,0.76,0.393,0.577,0.221,0.811,0.011,17.927
0.959,0.195,0.877,0.271,0.645,0.997,0.754,0.933,0.966,0.408,14.689
0.776,0.816,0.349,0.996,0.658,0.128,0.448,0.694,0.862,0.666,23.071
0.294,0.238,0.15,0.151,0.771,0.885,0.461,0.317,0.169,0.143,9.757
0.127,0.896,0.869,0.575,0.992,0.281,0.833,0.504,0.542,0.898,16.44
0.284,0.417,0.88,0.291,0.823,0.752,0.099,0.354,0.116,0.958,13.2
0.62,0.862,0.773,0.526,0.85,0.955,0.196,0.933,0.055,0.105,21.178
0.013,0.237,0.123,0.185,0.778,0.584,0.996,0.495,0.54,0.614,7.35
0.462,0.884,0.345,0.358,0.39,0.855,0.198,0.24,0.117,0.385,15.094
0.006,0.429,0.743,0.93,0.658,0.824,0.496,0.025,0.708,0.963,14.6
0.766,0.483,0.993,0.072,0.494,0.243,0.391,0.087,0.307,0.539,17.301
0.056,0.728,0.904,0.761,0.854,0.133,0.535,0.296,0.614,0.18,15.736
0.071,0.452,0.789,0.776,0.792,0.472,0.965,0.403,0.953,0.822,13.866
0.535,0.943,0.198,0.492,0.057,0.288,0.684,0.282,0.475,0.205,16.31
0.69,0.096,0.934,0.809,0.277,0.762,0.143,0.236,0.521,0.118,14.972
0.661,0.383,0.916,0.271,0.135,0.543,0.22,0.282,0.548,0.272,14.458
0.564,0.013,0.939,0.733,0.439,0.388,0.136,0.006,0.693,0.373,14.023
0.564,0.206,0.766,0.615,0.088,0.448,0.299,0.156,0.806,0.13,11.225
0.483,0.098,0.415,0.034,0.382,0.676,0.192,0.732,0.929,0.119,2.865
0.802,0.565,0.146,0.984,0.666,0.544,0.404,0.314,0.559,0.305,27.255
0.454,0.991,0.359,0.433,0.139,0.071,0.91,0.087,0.987,0.845,15.541
0.328,0.077,0.055,0.324,0.344,0.876,0.586,0.925,0.515,0.031,8.971
0.234,0.679,0.336,0.154,0.391,0.794,0.489,0.523,0.288,0.831,7.714
0.623,0.672,0.636,0.786,0.683,0.672,0.151,0.633,0.548,0.0,22.869
0.251,0.177,0.246,0.622,0.6,0.037,0.034,0.879,0.829,0.037,11.533
0.144,0.565,0.822,0.497,0.704,0.731,0.091,0.26,0.77,0.228,13.518
0.241,0.97,0.268,0.947,0.991,0.619,0.554,0.618,0.683,0.488,22.449
0.043,0.156,0.313,0.403,0.165,0.711,0.365,0.852,0.299,0.105,5.044
0.206,0.738,0.527,0.913,0.571,0.75,0.068,0.058,0.926,0.4,15.792
0.312,0.423,0.124,0.382,0.251,0.269,0.12,0.751,0.612,0.028,11.607
0.257,0.717,0.634,0.123,0.669,0.905,0.116,0.688,0.47,0.242,11.791
0.368,0.899,0.312,0.387,0.031,0.049,0.921,0.436,0.556,0.039,11.923
0.686,0.308,0.891,0.549,0.558,0.739,0.297,0.721,0.523,0.879,18.127
0.68,0.106,0.716,0.447,0.875,0.075,0.297,0.419,0.541,0.105,11.306
0.844,0.295,0.419,1.0,0.239,0.366,0.033,0.762,0.943,0.181,17.368
0.062,0.563,0.343,0.082,0.782,0.107,0.021,0.507,0.983,0.197,6.149
0.654,0.096,0.376,0.333,0.036,0.425,0.857,0.509,0.049,0.676,5.642
0.95,0.897,0.625,0.184,0.491,0.89,0.459,0.062,0.386,0.889,9.949
0.434,0.77,0.729,0.083,0.88,0.33,0.61,0.258,0.605,0.703,13.567
0.716,0.008,0.009,0.259,0.552,0.313,0.371,0.133,0.198,0.85,10.352
0.01,0.925,0.58,0.777,0.512,0.654,0.332,0.969,0.427,0.818,11.232
0.596,0.121,0.364,0.358,0.759,0.296,0.291,0.253,0.547,0.129,9.45
0.206,0.257,0.599,0.038,0.342,0.962,0.558,0.539,0.995,0.539,3.822
0.456,0.866,0.269,0.766,0.676,0.86,0.915,0.882,0.825,0.601,19.856
0.756,0.146,0.48,0.833,0.716,0.794,0.577,0.373,0.092,0.799,16.051
0.379,0.698,0.298,0.104,0.372,0.635,0.553,0.458,0.223,0.622,10.633
0.08,0.35,0.686,0.507,0.26,0.818,0.871,0.432,0.132,0.813,7.85
0.713,0.137,0.804,0.22,0.946,0.828,0.781,0.449,0.581,0.975,12.018
0.389,0.513,0.136,0.6,0.693,0.191,0.735,0.738,0.216,0.481,17.657
0.528,0.132,0.425,0.52,0.872,0.722,0.291,0.942,0.663,0.621,11.2
0.252,0.425,0.789,0.289,0.128,0.375,0.66,0.15,0.929,0.521,8.719
0.808,0.941,0.453,0.341,0.604,0.232,0.3,0.634,0.414,0.464,13.365
0.259,0.576,0.801,0.746,0.909,0.618,0.751,0.059,0.06,0.362,19.308
0.678,0.467,0.632,0.302,0.534,0.094,0.147,0.212,0.337,0.973,14.26
0.239,0.441,0.811,0.082,0.105,0.132,0.23,0.017,0.441,0.618,6.47
0.245,0.066,0.238,0.548,0.546,0.405,0.613,0.175,0.301,0.332,9.721
0.756,0.709,0.811,0.277,0.306,0.673,0.095,0.073,0.95,0.161,18.374
0.838,0.696,0.852,0.521,0.07,0.486,0.149,0.88,0.007,0.051,17.457
0.318,0.647,0.427,0.847,0.568,0.044,0.264,0.791,0.556,0.502,17.19
0.589,0.47,0.143,0.059,0.461,0.127,0.509,0.639,0.561,0.419,15.034
0.368,0.525,0.692,0.893,0.299,0.94,0.778,0.252,0.362,0.339,17.299
0.176,0.89,0.355,0.292,0.127,0.316,0.932,0.31,0.445,0.06,8.309
0.231,0.126,0.133,0.18,0.071,0.429,0.257,0.813,0.964,0.008,3.359
0.094,0.969,0.492,0.042,0.349,0.938,0.632,0.156,0.564,0.444,6.819
0.776,0.881,0.295,0.964,0.751,0.887,0.718,0.841,0.194,0.516,21.879
0.588,0.096,0.966,0.896,0.134,0.542,0.795,0.271,0.047,0.974,15.811
0.305,0.701,0.058,0.222,0.385,0.593,0.694,0.065,0.905,0.318,15.22
0.092,0.629,0.633,0.11,0.424,0.18,0.523,0.979,0.897,0.18,4.294
0.575,0.904,0.69,0.806,0.669,0.654,0.179,0.997,0.005,0.001,21.334
0.984,0.094,0.748,0.167,0.773,0.662,0.464,0.267,0.47,0.795,8.138
0.732,0.038,0.868,0.738,0.383,0.223,0.993,0.192,0.7,0.893,13.017
0.901,0.124,0.342,0.379,0.569,0.446,0.617,0.453,0.243,0.341,9.348
0.644,0.59,0.2,0.123,0.482,0.696,0.519,0.387,0.131,0.252,14.931
0.922,0.602,0.985,0.315,0.847,0.333,0.706,0.212,0.965,0.863,20.447
0.092,0.786,0.202,0.927,0.578,0.877,0.789,0.901,0.585,0.893,16.13
0.559,0.081,0.851,0.713,0.386,0.333,0.144,0.831,0.884,0.554,13.566
0.522,0.623,0.416,0.617,0.406,0.602,0.348,0.527,0.304,0.023,17.112
0.284,0.364,0.223,0.246,0.607,0.043,0.158,0.185,0.057,0.661,10.321
0.905,0.057,0.987,0.532,0.402,0.281,0.745,0.752,0.656,0.847,12.577
0.154,0.64,0.247,0.289,0.401,0.851,0.061,0.341,0.621,0.751,9.689
0.676,0.057,0.356,0.141,0.28,0.609,0.879,0.785,0.846,0.934,4.435
0.774,0.662,0.314,0.87,0.148,0.482,0.852,0.065,0.791,0.301,19.873
0.933,0.269,0.063,0.5,0.654,0.995,0.513,0.557,0.406,0.286,18.634
0.055,0.392,0.989,0.765,0.389,0.699,0.863,0.802,0.635,0.075,13.624
0.421,0.704,0.429,0.633,0.185,0.649,0.011,0.461,0.773,0.076,14.573
0.506,0.273,0.567,0.814,0.746,0.474,0.119,0.92,0.65,0.796,17.341
0.067,0.662,0.806,0.996,0.068,0.973,0.257,0.028,0.788,0.653,13.435
0.469,0.583,0.039,0.939,0.947,0.58,0.62,0.75,0.188,0.291,27.845
0.27,0.305,0.821,0.866,0.029,0.374,0.126,0.402,0.201,0.703,13.829
0.346,0.685,0.043,0.036,0.183,0.494,0.916,0.002,0.51,0.327,11.705
0.954,0.383,0.474,0.001,0.689,0.596,0.558,0.129,0.844,0.658,13.96
0.381,0.365,0.673,0.722,0.693,0.754,0.849,0.526,0.712,0.677,16.772
0.278,0.802,0.61,0.233,0.611,0.574,0.559,0.691,0.187,0.97,11.852
0.371,0.543,0.286,0.418,0.628,0.859,0.116,0.181,0.086,0.638,14.978
0.369,0.224,0.838,0.608,0.14,0.136,0.324,0.77,0.966,0.125,11.305
0.419,0.644,0.514,0.844,0.129,0.148,0.508,0.825,0.346,0.455,16.391
0.504,0.79,0.949,0.009,0.086,0.635,0.106,0.66,0.753,0.073,16.882
