P3,P6p4,P11p3,P16p2,P19p2,H5p2,H15p1,H40p4,price
103.0,0.0122699,0.4815951,0.7961165,0.0,0.0428571,4.8764045,1.0,46700.0
348.0,0.0,0.4929397,0.6436782,0.0,0.0625,6.122807,1.0,22500.0
126.0,0.0,0.5072886,0.7380952,0.0,0.3333333,6.75,0.5,28000.0
93.0,0.0081967,0.4672131,0.7096774,0.0,0.3333333,6.1578947,0.6666667,21400.0
161.0,0.0156658,0.464752,0.6770186,0.2608696,0.0416667,5.3308824,1.0,15300.0
49.0,0.0,0.4596273,0.7755102,0.0,0.0,3.2222222,0.0,14999.0
37.0,0.03125,0.4895833,0.7297297,0.2702703,0.0,6.3793103,0.0,21300.0
212.0,0.0,0.4598131,0.759434,0.0754717,0.0,5.5119048,0.0,26300.0
1878.0,0.006478,0.5473917,0.8631523,0.0021299,0.6333333,6.4030612,0.1842105,82000.0
169.0,0.0,0.4623431,0.7573964,0.0,0.1,7.109375,1.0,34700.0
519.0,0.0080233,0.5886214,0.805395,0.0019268,0.3461538,7.3834081,0.5555556,156100.0
67.0,0.0049505,0.450495,0.880597,0.0149254,0.0416667,5.2459016,1.0,14999.0
4266.0,0.0087057,0.4864529,0.7369902,0.0021097,0.2824074,5.7538624,0.5245902,40800.0
27268.0,0.0171921,0.4677717,0.661398,0.0250843,0.1929392,6.6279154,0.4638298,68500.0
1148.0,0.0038486,0.5413727,0.7465157,0.0008711,0.0824742,6.0874704,0.5,45400.0
57.0,0.0068027,0.462585,0.8070175,0.0,0.4545455,6.6458333,0.8,14999.0
829.0,0.0057684,0.5842604,0.8154403,0.0205066,0.137931,7.4103261,0.0,112800.0
686.0,0.0026969,0.5221143,0.7186589,0.0,0.1081081,6.2836439,0.625,36000.0
3682.0,0.0080214,0.5543385,0.9084737,0.0516024,0.53125,7.4749706,0.2647059,75600.0
1438.0,0.0249427,0.5179435,0.7600834,0.0013908,0.1015228,5.4818966,0.5,85200.0
1163.0,0.0012567,0.4791078,0.7540843,0.0008598,0.3333333,6.0321046,0.1111111,46700.0
146.0,0.0,0.4745763,0.7328767,0.0,0.2142857,5.1101695,0.3333333,22400.0
2597.0,0.0019559,0.4449567,0.7069696,0.503273,0.1416309,5.8655462,0.4242424,28600.0
7959.0,0.0053109,0.4842928,0.7186833,0.0420907,0.1319261,5.5929471,0.705,22200.0
181.0,0.0,0.5283505,0.6243094,0.0055249,0.3125,5.7969925,0.6,27800.0
623.0,0.0028458,0.5435401,0.7576244,0.0016051,0.083871,6.5469169,0.8461538,40600.0
1988.0,0.0118874,0.5621058,0.4929577,0.1690141,0.1382114,5.5841477,0.1176471,45800.0
27.0,0.0,0.5254237,0.5925926,0.0,0.75,4.4375,1.0,18800.0
769.0,0.0175097,0.5272374,0.5370611,0.1443433,0.2058824,5.0352304,0.4285714,44100.0
21.0,0.0,0.4137931,0.6666667,0.0,0.0,5.5294118,0.0,22500.0
1070.0,0.0065958,0.5078783,0.6831776,0.0018692,0.0484848,6.1069012,0.375,41800.0
1242.0,0.0043609,0.5508313,0.8534622,0.0144928,0.2682927,5.7369971,0.2727273,32700.0
1571.0,0.1764583,0.54625,0.8733291,0.0044558,0.4102564,7.6536039,0.4375,246100.0
188.0,0.0,0.4353183,0.7340426,0.5797872,0.0,6.1157895,0.0,19200.0
13651.0,0.0040797,0.4898308,0.6489634,0.0008058,0.1334205,5.948351,0.6715686,29700.0
1017.0,0.0054925,0.5657268,0.7620452,0.0108161,0.1818182,5.8393939,0.1666667,56000.0
377.0,0.0,0.4018692,0.6445623,0.0318302,0.0895522,5.0515873,0.8333333,23600.0
386.0,0.000998,0.5199601,0.7487047,0.0,0.0833333,6.4724919,0.0,41600.0
182.0,0.0,0.4959514,0.7802198,0.0,0.25,6.3544304,0.0,40500.0
1578.0,0.0015953,0.5025068,0.7629911,0.2731305,0.0825688,5.8438662,0.4444444,37300.0
451.0,0.0091135,0.4797017,0.7317073,0.0,0.1413043,5.2482993,0.5384615,33600.0
409.0,0.0008251,0.4669967,0.799511,0.0537897,0.1153846,5.3931889,0.8888889,14999.0
50.0,0.0,0.4375,0.6,0.0,0.0,4.9534884,0.0,14999.0
1668.0,0.0038214,0.508001,0.7428058,0.0035971,0.1734104,5.2335937,0.5666667,24400.0
43674.0,0.0098114,0.5135309,0.6536612,0.0223245,0.2256809,6.3653309,0.3029557,42900.0
136.0,0.0,0.4657837,0.7058824,0.3308824,0.24,5.3043478,0.8333333,14999.0
195.0,0.0651341,0.5229885,0.7384615,0.0102564,0.1428571,6.2896552,0.3333333,38500.0
323.0,0.0,0.472028,0.7306502,0.0309598,0.1875,5.4414894,0.3333333,28200.0
368.0,0.0032715,0.4721919,0.6983696,0.0,0.2903226,5.6232877,0.3333333,21400.0
894.0,0.0004617,0.433518,0.6711409,0.0,0.152,5.3427065,0.1578947,19700.0
1035.0,0.0048041,0.4578714,0.6666667,0.0,0.1935484,6.277937,0.6666667,45200.0
770.0,0.0019822,0.4544103,0.6831169,0.0064935,0.1176471,5.2723949,0.8888889,17500.0
1173.0,0.0081737,0.3708812,0.8115942,0.0,0.0986842,6.2268266,0.2,54400.0
47.0,0.0,0.4396552,0.6595745,0.0,0.2,6.625,1.0,14999.0
469.0,0.0019417,0.4375405,0.7654584,0.5245203,0.05,5.6176471,1.0,26700.0
238.0,0.0028531,0.4279601,0.802521,0.0084034,0.2173913,5.4593023,0.9,16600.0
2095.0,0.0020888,0.5293299,0.7961814,0.0004773,0.2758621,5.7026869,0.4375,41700.0
212.0,0.0076923,0.4903846,0.6981132,0.0,0.0,6.7763975,0.0,33800.0
283.0,0.0014006,0.5672269,0.8303887,0.0035336,0.7142857,6.6996198,0.2,61800.0
300.0,0.0,0.4309166,0.6466667,0.5133333,0.1515152,5.6758242,1.0,27100.0
808.0,0.008317,0.5440313,0.7772277,0.0024752,0.0567376,7.4331984,0.375,96900.0
4220.0,0.0028035,0.4819176,0.6604265,0.0336493,0.25,6.6417516,0.637931,42400.0
2295.0,0.0528334,0.4479454,0.9864924,0.1891068,0.0,5.0952381,0.0,55000.0
2332.0,0.0040879,0.479816,0.6792453,0.0012864,0.2018349,6.1217336,0.75,23300.0
231.0,0.0,0.524181,0.7878788,0.0,0.5714286,6.1564246,0.5,67500.0
72.0,0.0,0.4733728,0.6805556,0.0,0.1176471,5.7,1.0,14999.0
39.0,0.007874,0.5275591,0.8461538,0.0,0.0,5.5,0.0,26900.0
8150.0,0.0040531,0.458095,0.7398773,0.0500613,0.1605166,5.7224534,0.4310345,35300.0
502.0,0.0056127,0.4836296,0.8406375,0.0,0.0434783,5.9262473,0.6666667,95300.0
7139.0,0.005925,0.4127358,0.6394453,0.0364197,0.2346939,5.5012829,0.673913,41600.0
742.0,0.0,0.4530259,0.6293801,0.0013477,0.2531646,5.8533835,0.75,22300.0
1281.0,0.0076509,0.4961746,0.763466,0.0015613,0.1111111,6.318287,0.25,55100.0
381.0,0.0,0.4365751,0.7296588,0.183727,0.1944444,6.1428571,0.8571429,33300.0
110249.0,0.0705163,0.4925083,0.5673339,0.061733,0.1490319,6.2382001,0.4345837,59000.0
481.0,0.0046838,0.4839969,0.7422037,0.004158,0.2222222,5.8926554,0.3333333,36000.0
748.0,0.0005605,0.4288117,0.6270053,0.0,0.1343284,5.9831224,0.2222222,30800.0
388.0,0.0032432,0.48,0.6340206,0.0,0.1010101,5.4915254,0.6,21300.0
118.0,0.0,0.4266212,0.6949153,0.0,0.0555556,5.53,1.0,14999.0
109.0,0.0,0.4490566,0.7155963,0.2385321,0.0666667,5.5633803,0.0,14999.0
42.0,0.0,0.4778761,0.7142857,0.0,0.0,6.6,0.0,20000.0
277.0,0.0013351,0.5393858,0.8050542,0.0,0.0,6.8447489,0.0,39300.0
815.0,0.0615616,0.5785786,0.6736196,0.0159509,0.1764706,5.6324435,0.5833333,88800.0
835.0,0.0021668,0.4274106,0.5928144,0.0,0.047619,6.5376147,0.6666667,35800.0
163.0,0.0078329,0.4151436,0.6625767,0.0,0.1428571,6.0083333,1.0,14999.0
68.0,0.0,0.5209581,0.7647059,0.0,0.5,6.3709677,0.5,14999.0
69.0,0.0,0.4860335,0.6956522,0.0,0.4545455,5.4090909,0.8,38300.0
755.0,0.0004673,0.4626168,0.7788079,0.2039735,0.2207792,5.79046,0.4705882,27500.0
143.0,0.0,0.510582,0.7202797,0.0,0.125,6.5128205,1.0,25300.0
564.0,0.0,0.4896603,0.6578014,0.2003546,0.0377358,6.6674938,1.0,34500.0
818.0,0.0009328,0.4883396,0.7420538,0.0,0.1764706,6.0209424,0.5,28700.0
64.0,0.0,0.5,0.734375,0.15625,0.2,6.2931034,0.6666667,28800.0
79.0,0.0,0.4686192,0.8607595,0.0,0.0,5.1594203,0.0,38000.0
33689.0,0.0239067,0.4761845,0.5814954,0.0078364,0.2194245,6.9128254,0.3169399,68900.0
3562.0,0.0071554,0.4667449,0.6527232,0.0005615,0.1365639,6.1076861,0.4516129,31200.0
14669.0,0.0081887,0.4543381,0.6911855,0.3266071,0.1530109,5.9216654,0.4709677,40400.0
14.0,0.0,0.5263158,0.7857143,0.0,0.0,4.7857143,0.0,14999.0
266.0,0.0,0.4317241,0.6766917,0.0,0.0909091,5.4640884,0.3333333,29400.0
625.0,0.0967581,0.4473815,0.8064,0.0016,0.18,6.0920716,0.6666667,35700.0
136.0,0.0,0.4747774,0.7720588,0.0294118,0.0,5.1478261,0.0,14999.0
277.0,0.0,0.4088146,0.6353791,0.2924188,0.2033898,5.4492754,0.8333333,14999.0
128.0,0.0,0.5015576,0.7578125,0.0390625,0.0833333,5.3363636,1.0,26300.0
455.0,0.0,0.4416,0.7120879,0.610989,0.0909091,5.804878,1.0,19400.0
1158.0,0.0012903,0.4425806,0.6917098,0.2849741,0.1590909,5.5280136,0.5,25600.0
406.0,0.0,0.4226384,0.7857143,0.046798,0.1904762,5.3527508,0.6666667,14999.0
854.0,0.0098333,0.542112,0.7306792,0.0362998,0.2105263,6.1313485,0.0,84600.0
408.0,0.0042105,0.4589474,0.6666667,0.0,0.125,6.3217666,0.75,21800.0
130.0,0.0,0.3455657,0.8615385,0.0153846,0.0526316,4.2608696,1.0,14999.0
11496.0,0.0202882,0.5373134,0.7346903,0.0192241,0.2355769,6.331384,0.2176871,73100.0
666.0,0.0007153,0.630186,0.6021021,0.0015015,0.04,5.5768262,0.7931034,67600.0
1483.0,0.0025316,0.4559775,0.661497,0.0006743,0.1574803,5.8545994,0.75,25500.0
35.0,0.0,0.5340909,0.8,0.0,0.0,5.8709677,0.0,15600.0
193.0,0.0021459,0.4570815,0.7046632,0.0,0.2631579,6.205298,0.6,14999.0
4822.0,0.0056638,0.5020823,0.6607217,0.0178349,0.1945289,6.1436724,0.5,33400.0
180.0,0.0,0.5111607,0.6666667,0.0,0.1538462,5.2462687,0.5,17900.0
232.0,0.005137,0.4880137,0.7198276,0.0,0.2142857,6.4391534,0.6666667,24500.0
1346.0,0.0023881,0.4507463,0.6872214,0.0148588,0.1821086,5.4810757,0.7894737,20300.0
740.0,0.0076766,0.5117707,0.75,0.0013514,0.1666667,6.6084906,0.4090909,123200.0
6817.0,0.0016988,0.4815025,0.649846,0.074813,0.1371681,6.345424,0.6290323,35100.0
604.0,0.0034388,0.4325997,0.6672185,0.0,0.124424,5.8713693,0.8518519,19700.0
325.0,0.0023981,0.4232614,0.6707692,0.0030769,0.245614,6.1441048,0.6428571,19600.0
37.0,0.040404,0.4747475,0.7297297,0.0,0.2,5.6206897,0.0,14999.0
8566.0,0.0032276,0.5145009,0.7009106,0.0019846,0.1620112,5.9490183,0.4827586,34800.0
470.0,0.0,0.3973881,0.8319149,0.0,0.0307692,4.7124011,1.0,14999.0
2741.0,0.0070005,0.464523,0.7387815,0.0871945,0.3558282,5.2816265,0.7068966,55800.0
6272.0,0.0078256,0.5445609,0.6886161,0.0089286,0.3291139,5.6994536,0.3269231,44400.0
455.0,0.0099338,0.5488411,0.7934066,0.0945055,0.2222222,5.7113402,0.5,45400.0
280.0,0.0015576,0.5124611,0.7464286,0.0,0.1447368,5.2401575,0.7272727,38800.0
80.0,0.0054645,0.5081967,0.6625,0.0,0.1904762,4.859375,0.25,14999.0
183.0,0.0034542,0.4231434,0.7377049,0.4153005,0.2222222,6.2519084,0.75,28000.0
1029.0,0.0006854,0.4489376,0.7385811,0.0971817,0.2313433,5.2218891,0.5483871,25200.0
432.0,0.0008696,0.4973913,0.7592593,0.0,0.1304348,6.2469136,0.3333333,25000.0
1437.0,0.0010053,0.5204825,0.743215,0.0452331,0.253012,5.3187661,0.047619,45300.0
13.0,0.0,0.59375,0.6923077,0.0,0.0,4.8571429,0.0,18800.0
1512.0,0.0082595,0.5394843,0.8928571,0.0502646,0.375,6.7101551,0.5,55800.0
94.0,0.0,0.3953488,0.6170213,0.5425532,0.0588235,5.56,1.0,14999.0
843.0,0.0046154,0.4702564,0.6298932,0.0118624,0.0888889,7.027668,0.75,47500.0
242.0,0.0,0.4354244,0.5950413,0.0,0.15,6.4875,1.0,14999.0
110.0,0.0,0.4429967,0.8,0.0,0.3076923,5.4782609,0.5,22300.0
39.0,0.0,0.4700855,0.7692308,0.0,0.0,5.8,0.0,14999.0
298.0,0.0011561,0.566474,0.8791946,0.0,0.4782609,6.2113208,0.8181818,64500.0
20343.0,0.0221993,0.5441806,0.6588507,0.0734405,0.1750806,6.0466634,0.3803681,126200.0
838.0,0.0,0.5424318,0.7052506,0.0095465,0.1076923,5.369028,0.8571429,32800.0
546.0,0.0036982,0.5510355,0.7838828,0.003663,0.2222222,7.9754253,0.5,109000.0
680.0,0.0003846,0.5034615,0.7088235,0.3352941,0.245283,5.5697941,0.7692308,21400.0
49.0,0.0,0.5808824,0.877551,0.0,0.1111111,5.9565217,1.0,34400.0
1845.0,0.0323065,0.5740045,0.5609756,0.0428184,0.0469799,6.9453735,0.2857143,67000.0
30.0,0.0,0.4605263,0.8,0.0,0.0769231,5.9230769,1.0,14999.0
137.0,0.0059524,0.4494048,0.649635,0.0,0.2105263,6.1025641,0.25,14999.0
47.0,0.0,0.5242718,0.5744681,0.0,0.2222222,5.2857143,0.5,14999.0
1328.0,0.0084057,0.5402073,0.8305723,0.0052711,0.1115242,5.7701754,0.2333333,106500.0
126.0,0.0,0.493188,0.8333333,0.0,0.0526316,5.9907407,1.0,23800.0
337.0,0.0021763,0.4961915,0.7507418,0.0,0.2222222,6.0749064,1.0,34200.0
3675.0,0.0034619,0.4449087,0.7066667,0.0010884,0.1190689,5.2033476,0.6090226,62000.0
394.0,0.0009407,0.4788335,0.7233503,0.0304569,0.0178571,5.5618375,0.0,16500.0
27.0,0.0,0.4736842,0.5925926,0.1111111,0.0,4.5,0.0,21300.0
63.0,0.0,0.5,0.5873016,0.015873,0.1111111,5.8035714,1.0,29400.0
196.0,0.0,0.3757485,0.7755102,0.8928571,0.0,5.4649682,0.0,14999.0
298.0,0.0,0.4847682,0.7583893,0.0,0.25,5.8026906,0.6,31600.0
106.0,0.0,0.4862745,0.7264151,0.0,0.2045455,5.1149425,0.8888889,14999.0
436.0,0.0239425,0.443735,0.6490826,0.0068807,0.2291667,6.0477707,0.6363636,23000.0
321.0,0.0,0.415601,0.6137072,0.0,0.3666667,6.0723404,0.7272727,18400.0
26.0,0.0196078,0.3921569,0.5769231,0.0,0.3,5.8695652,1.0,14999.0
1194.0,0.0059022,0.5182687,0.7805695,0.0041876,0.1264368,6.0479666,0.3636364,104000.0
2365.0,0.0286418,0.5571297,0.7158562,0.2008457,0.1598174,6.4758865,0.2,65200.0
2585.0,0.0031162,0.5116859,0.6897485,0.0088975,0.1111111,5.7971246,0.25,51800.0
5530.0,0.0240824,0.5422977,0.7305606,0.054792,0.2176871,6.2769022,0.3333333,45400.0
1478.0,0.0098382,0.4840402,0.7537212,0.0987821,0.1051625,4.8941312,0.0727273,52400.0
3418.0,0.0153125,0.2104601,0.604447,0.0023406,0.1544118,7.366136,0.4285714,54300.0
56.0,0.0071429,0.5071429,0.6785714,0.0178571,0.4285714,5.2264151,1.0,14999.0
1828.0,0.0084711,0.4811983,0.6586433,0.000547,0.1609756,6.2381757,0.1212121,35400.0
518.0,0.0048232,0.5024116,0.6911197,0.003861,0.2954545,5.6599496,0.7692308,28800.0
130.0,0.0054645,0.510929,0.7384615,0.0,0.1428571,6.0265487,0.0,46300.0
61.0,0.0,0.4556213,0.7540984,0.0,0.1666667,4.9761905,1.0,14999.0
31.0,0.0,0.8166667,0.2903226,0.0,0.0107527,5.0,1.0,70000.0
298.0,0.0015083,0.4630468,0.6241611,0.0973154,0.0677966,5.2550607,0.625,23600.0
14.0,0.0,0.3442623,0.8571429,0.0714286,0.0,0.0,0.0,0.0
90.0,0.0,0.4017467,0.6777778,0.0,0.1666667,6.4,1.0,15700.0
395.0,0.0029441,0.5544652,0.7493671,0.0,0.0169492,6.5639344,1.0,57300.0
5663.0,0.0032584,0.4808228,0.6948614,0.020837,0.1477663,6.6271533,0.2790698,46400.0
71.0,0.0062893,0.5031447,0.5070423,0.1830986,0.2857143,5.2941176,1.0,23100.0
932.0,0.0025619,0.4389411,0.6824034,0.02897,0.120438,5.5346097,0.6666667,16400.0
5504.0,0.0272705,0.5701066,0.8152253,0.0417878,0.337386,6.7686707,0.3423423,81200.0
85.0,0.0,0.5752688,0.6941176,0.0,0.1111111,6.0757576,1.0,20800.0
1311.0,0.0051526,0.6900515,0.3707094,0.0007628,0.0257092,5.5097691,0.4827586,151800.0
1092.0,0.0047634,0.4480788,0.724359,0.0009158,0.2592593,6.5705813,0.4285714,55900.0
969.0,0.0011344,0.3726602,0.4127967,0.004128,0.1315789,6.2714777,0.2,61200.0
479.0,0.0068027,0.462585,0.7181628,0.0,0.2857143,6.7849829,0.5,39500.0
122.0,0.0028249,0.5451977,0.7459016,0.0,0.3333333,4.7912088,1.0,27800.0
3253.0,0.0751863,0.5419959,0.7116508,0.0402705,0.2713178,5.321672,0.1142857,148600.0
10568.0,0.010704,0.5228471,0.7716692,0.0548827,0.3395225,6.0796212,0.4557292,55500.0
3575.0,0.0022287,0.4409384,0.6374825,0.2668531,0.2071563,5.8987715,0.8454545,17800.0
132.0,0.0,0.4276923,0.6439394,0.0,0.1111111,5.3737374,1.0,14999.0
7405.0,0.0026659,0.4980839,0.6688724,0.0043214,0.2926829,5.1466808,0.4259259,41800.0
188.0,0.0,0.4659091,0.6489362,0.0,0.1290323,4.9833333,0.75,20000.0
543.0,0.0030488,0.4192073,0.6445672,0.0,0.1736111,6.3567839,0.84,19600.0
97.0,0.0,0.5283019,0.6701031,0.0,0.2,5.7307692,0.0,15600.0
1934.0,0.0163187,0.5497456,0.7802482,0.0615305,0.2264151,6.1627907,0.1944444,96200.0
10.0,0.0,0.5652174,0.6,0.0,0.0,5.1428571,0.0,14999.0
447.0,0.0025729,0.4785592,0.7114094,0.4876957,0.037037,5.8263473,1.0,27200.0
2718.0,0.0057853,0.5455164,0.5080942,0.0419426,0.1076923,6.5210356,0.7222222,132400.0
1141.0,0.0013546,0.5357264,0.7730061,0.0105171,0.1960784,5.9525547,0.7,41700.0
70.0,0.0,0.5175879,0.7857143,0.0,0.0,5.7169811,0.0,26300.0
238.0,0.0,0.4227642,0.7142857,0.2941176,0.1428571,5.505618,0.8333333,14999.0
5544.0,0.009298,0.5606891,0.6720779,0.0021645,0.1650485,5.8853222,0.1764706,61200.0
51.0,0.0,0.5,0.7843137,0.0,0.0,5.7142857,0.0,14999.0
1053.0,0.001796,0.597342,0.8328585,0.0218424,0.1363636,6.3099042,0.1666667,65800.0
1696.0,0.0049648,0.5320645,0.7364387,0.0029481,0.0992647,5.0370981,0.4444444,47600.0
110.0,0.037037,0.5218855,0.8181818,0.0,0.6666667,8.8545455,1.0,185400.0
696.0,0.0074333,0.5675557,0.9468391,0.0071839,0.75,9.1211226,0.1666667,136100.0
3.0,0.0,0.5454545,1.0,0.0,0.0,10.0,0.0,262500.0
171.0,0.0,0.4373259,0.6315789,0.0,0.125,5.3252033,0.75,14999.0
1017.0,0.0038462,0.5315385,0.7158309,0.0098328,0.3333333,6.0123916,0.2857143,70400.0
228464.0,0.0529147,0.5189985,0.5074191,0.2192862,0.0854502,5.951307,0.5386625,131300.0
101.0,0.0,0.4255319,0.6534653,0.0,0.1,6.1392405,1.0,14999.0
429.0,0.0,0.4416342,0.6806527,0.0,0.1428571,6.375817,0.8333333,18600.0
61.0,0.0,0.4860335,0.7704918,0.0,0.1428571,6.5111111,1.0,17300.0
6571.0,0.0178714,0.5426011,0.8412723,0.1345305,0.4179104,6.2330451,0.3520408,66100.0
159.0,0.0037037,0.4611111,0.7484277,0.0125786,0.0625,3.765625,0.0,30800.0
2057.0,0.0234717,0.4434425,0.7739426,0.0918814,0.1590909,5.0835422,0.4285714,63900.0
768.0,0.0062048,0.4968976,0.7356771,0.0013021,0.124183,6.0786325,0.2631579,84500.0
347.0,0.0011211,0.470852,0.6945245,0.4524496,0.0869565,5.722467,0.5,25200.0
278.0,0.0,0.4901478,0.8165468,0.0,0.16,5.3918919,0.75,25400.0
1482.0,0.0013587,0.6097826,0.7307692,0.0,0.0290955,6.7790102,0.6521739,115200.0
444.0,0.0047619,0.5587302,0.6869369,0.0,0.1333333,4.2464286,0.125,70100.0
1675.0,0.0070972,0.543648,0.7002985,0.0023881,0.2054795,6.3639706,0.4,143700.0
570.0,0.0,0.4101162,0.7175439,0.0,0.25,6.5422222,0.3333333,32400.0
58.0,0.0,0.4513889,0.6724138,0.0,0.2,6.3555556,0.0,14999.0
5533.0,0.0061135,0.5352384,0.7567323,0.0258449,0.2444444,6.0488014,0.1363636,61200.0
1175.0,0.0102543,0.4848236,0.4987234,0.1880851,0.0841121,5.8761384,0.4444444,37000.0
389.0,0.0020597,0.3676622,0.5938303,0.0,0.1578947,6.2964427,1.0,31800.0
976.0,0.0088561,0.4885609,0.75,0.5983607,0.4090909,5.6121134,0.3703704,47900.0
345.0,0.0,0.4060847,0.5478261,0.0,0.0638298,5.8353909,0.6666667,16300.0
250218.0,0.1953536,0.5438736,0.7349351,0.046963,0.2454357,5.8844265,0.2298441,205800.0
1230.0,0.0009458,0.4713115,0.7260163,0.001626,0.1333333,6.3243523,0.25,40000.0
701.0,0.0016474,0.5096101,0.764622,0.0,0.2352941,6.5565693,0.5,40800.0
272.0,0.0,0.4387569,0.6507353,0.0,0.0692308,5.7079646,0.4444444,62500.0
4917.0,0.0111851,0.527237,0.6182632,0.0486069,0.1464646,6.9810307,0.3103448,85200.0
306.0,0.0029369,0.4008811,0.6830065,0.0,0.1206897,6.199187,0.7142857,19500.0
453.0,0.8112827,0.450638,0.812362,0.0,0.0,4.7774566,0.0,120400.0
17.0,0.0,0.4528302,0.8823529,0.0,0.0,4.0714286,0.0,75000.0
1059.0,0.0073937,0.5212569,0.8035883,0.5382436,0.0842105,5.5524146,0.625,39100.0
222.0,0.0,0.5982143,0.9054054,0.0045045,0.3846154,6.6699029,0.8,90400.0
2639.0,0.0100317,0.5591111,0.7885563,0.0030315,0.6090226,6.9441944,0.5555556,160400.0
71.0,0.0,0.4277108,0.5915493,0.9577465,0.0,5.0689655,0.0,14999.0
5552.0,0.0097428,0.5471848,0.8559078,0.0034222,0.3478261,6.7067625,0.325,151500.0
543.0,0.0014184,0.5106383,0.7440147,0.0036832,0.0909091,6.2119048,0.0,41900.0
211.0,0.0,0.4122966,0.6635071,0.4265403,0.1612903,5.5838926,0.2,15100.0
505.0,0.0016038,0.4587009,0.7009901,0.0,0.2352941,6.3458445,0.75,34100.0
1858.0,0.0155119,0.2347466,0.4709365,0.0139935,0.0581395,6.7035971,0.3,50700.0
158.0,0.0,0.4861407,0.7151899,0.556962,0.1176471,5.6148148,1.0,21700.0
944.0,0.0045788,0.4610806,0.6557203,0.0879237,0.3103448,5.7868339,0.5925926,19200.0
9688.0,0.0073997,0.475461,0.5868084,0.0321016,0.1523989,6.8792308,0.6358025,85600.0
339.0,0.0010225,0.5316973,0.7817109,0.0,0.1428571,6.6820276,0.0,62000.0
407.0,0.0,0.5355522,0.8820639,0.0,0.2857143,6.5315068,1.0,66400.0
33360.0,0.0808443,0.4736387,0.7497902,0.0322242,0.2571898,5.3406999,0.1693291,132400.0
3589.0,0.0035265,0.4489244,0.6202285,0.0036222,0.1338798,6.4013066,0.5918367,29900.0
3962.0,0.0062192,0.4580454,0.6640586,0.0075719,0.1917098,6.3456183,0.3243243,30400.0
170.0,0.0046838,0.4637002,0.6705882,0.0,0.1764706,6.1374046,0.1666667,15800.0
928.0,0.0054852,0.4662447,0.6390086,0.0010776,0.12,5.8886861,0.8333333,33000.0
33110.0,0.0098083,0.541889,0.668801,0.0322863,0.1709402,5.6642087,0.225,50900.0
191.0,0.0,0.4623656,0.7382199,0.0,0.0666667,4.9876543,1.0,14999.0
7186.0,0.0014291,0.4750472,0.6558586,0.0790426,0.1404959,6.215894,0.6470588,17400.0
103.0,0.0,0.5140845,0.815534,0.0,0.0,6.0595238,0.0,22300.0
730.0,0.0045708,0.5698324,0.7876712,0.0027397,0.1081081,6.3462185,0.5,59500.0
196.0,0.0037106,0.4879406,0.744898,0.0,0.0882353,6.8918919,0.3333333,17900.0
61.0,0.0,0.5159236,0.6885246,0.0,0.5263158,5.8,0.0,43800.0
3492.0,0.004217,0.5356527,0.8502291,0.0060137,0.347079,5.8050847,0.6831683,42000.0
1359.0,0.0018056,0.4513993,0.7071376,0.0007358,0.2068966,5.4725511,0.6333333,20700.0
118.0,0.0045351,0.4580499,0.7966102,0.0,0.0,3.7837838,0.0,24300.0
585.0,0.002451,0.4681373,0.5623932,0.0,0.0472689,6.3498965,0.2444444,142700.0
286.0,0.0013089,0.4816754,0.7657343,0.0,0.1666667,6.2875536,0.0,43100.0
1004.0,0.0002281,0.3986317,0.9302789,0.000996,0.0461538,4.6445783,0.6666667,21800.0
82.0,0.0,0.4294118,0.6097561,0.0,0.0,5.4411765,0.0,14999.0
62.0,0.0,0.3782051,0.6612903,0.0,0.0,6.3962264,0.0,14999.0
3004.0,0.0030846,0.5300747,0.8049268,0.0009987,0.1727749,5.5119454,0.4545455,45600.0
813.0,0.0052724,0.5443761,0.8167282,0.2066421,0.18,6.0562914,0.1111111,47600.0
130883.0,0.0104733,0.484203,0.6444229,0.1773722,0.1094111,6.2714584,0.5,33800.0
39790.0,0.0068244,0.5096713,0.6454637,0.0060568,0.1293588,6.468782,0.3043478,46300.0
44.0,0.0,0.4222222,0.5909091,0.0,0.1666667,5.1481481,0.0,23300.0
1124.0,0.0101507,0.5721317,0.8514235,0.0489324,0.1904762,6.1681223,0.5,51600.0
982.0,0.0,0.438835,0.6904277,0.5020367,0.2261905,6.2778761,0.6315789,28300.0
122.0,0.0071429,0.4642857,0.795082,0.0163934,0.125,6.5740741,0.0,45600.0
311.0,0.0101626,0.5955285,0.9549839,0.0450161,0.5,6.9633333,0.6,95500.0
85.0,0.0,0.4254386,0.7411765,0.0,0.1,6.1506849,0.6666667,47200.0
17995.0,0.07916,0.5187146,0.794943,0.0820784,0.2661597,5.7962994,0.2857143,116500.0
165.0,0.0021882,0.4617068,0.7030303,0.1090909,0.1666667,5.5365854,0.75,27900.0
1121.0,0.003008,0.5190508,0.7912578,0.0017841,0.173913,6.7962578,0.0,56700.0
449.0,0.0056391,0.4868421,0.5924276,0.0044543,0.2695652,6.7906977,0.1612903,105700.0
361.0,0.0023068,0.4405998,0.7146814,0.0,0.2191781,5.508547,0.875,25300.0
349.0,0.0047904,0.5305389,0.6704871,0.0659026,0.1969697,5.6269231,0.4615385,28900.0
1291.0,0.0009889,0.5067985,0.7815647,0.0023238,0.3846154,5.7451923,0.2,54200.0
447.0,0.0022573,0.51693,0.8322148,0.0089485,0.2307692,6.137741,0.6666667,53700.0
